seqid	taxid	species
5824	5476	candida albicans
5830	5476	candida albicans
5833	5476	candida albicans
5835	5476	candida albicans
5836	5476	candida albicans
5837	5476	candida albicans
5838	5476	candida albicans
5843	5476	candida albicans
5844	5476	candida albicans
5845	5476	candida albicans
5847	5476	candida albicans
5848	5476	candida albicans
5849	5476	candida albicans
585	5476	candida albicans
5851	5476	candida albicans
5853	5476	candida albicans
5855	5476	candida albicans
5857	5476	candida albicans
5858	5476	candida albicans
5859	5476	candida albicans
5861	5476	candida albicans
5872	5476	candida albicans
5877	5476	candida albicans
5879	5476	candida albicans
5886	5476	candida albicans
5888	5476	candida albicans
5889	5476	candida albicans
589	5476	candida albicans
5891	5476	candida albicans
59	5476	candida albicans
5901	5476	candida albicans
5904	5476	candida albicans
5905	5476	candida albicans
5906	5476	candida albicans
5907	5476	candida albicans
5913	5476	candida albicans
5916	5476	candida albicans
5917	5476	candida albicans
5919	5476	candida albicans
592	5476	candida albicans
5920	5476	candida albicans
5921	5476	candida albicans
5923	5476	candida albicans
5925	5476	candida albicans
5926	5476	candida albicans
5927	5476	candida albicans
5935	5476	candida albicans
5936	5476	candida albicans
5940	5476	candida albicans
5942	5476	candida albicans
5944	5476	candida albicans
5946	5476	candida albicans
5948	5476	candida albicans
595	5476	candida albicans
5950	5476	candida albicans
5951	5476	candida albicans
5954	5476	candida albicans
5960	5476	candida albicans
5962	5476	candida albicans
5970	5476	candida albicans
5974	5476	candida albicans
5976	5476	candida albicans
5979	5476	candida albicans
5980	5476	candida albicans
5985	5476	candida albicans
5986	5476	candida albicans
5987	5476	candida albicans
5990	5476	candida albicans
5993	5476	candida albicans
6003	5476	candida albicans
6004	5476	candida albicans
6008	5476	candida albicans
6009	5476	candida albicans
601	5476	candida albicans
6011	5476	candida albicans
6015	5476	candida albicans
602	5476	candida albicans
6021	5476	candida albicans
6022	5476	candida albicans
6023	5476	candida albicans
6026	5476	candida albicans
6027	5476	candida albicans
6028	5476	candida albicans
6034	5476	candida albicans
6035	5476	candida albicans
6036	5476	candida albicans
6037	5476	candida albicans
6039	5476	candida albicans
6041	5476	candida albicans
6042	5476	candida albicans
6043	5476	candida albicans
6048	5476	candida albicans
6049	5476	candida albicans
605	5476	candida albicans
6051	5476	candida albicans
6053	5476	candida albicans
6054	5476	candida albicans
6057	5476	candida albicans
6062	5476	candida albicans
6063	5476	candida albicans
6064	5476	candida albicans
6065	5476	candida albicans
6067	5476	candida albicans
6068	5476	candida albicans
6071	5476	candida albicans
6079	5476	candida albicans
608	5476	candida albicans
6080	5476	candida albicans
6081	5476	candida albicans
6084	5476	candida albicans
6086	5476	candida albicans
6090	5476	candida albicans
6094	5476	candida albicans
6095	5476	candida albicans
6099	5476	candida albicans
6101	5476	candida albicans
6102	5476	candida albicans
6103	5476	candida albicans
6106	5476	candida albicans
6107	5476	candida albicans
6109	5476	candida albicans
6111	5476	candida albicans
6116	5476	candida albicans
6117	5476	candida albicans
6118	5476	candida albicans
6121	5476	candida albicans
6126	5476	candida albicans
6129	5476	candida albicans
6132	5476	candida albicans
6136	5476	candida albicans
6138	5476	candida albicans
6141	5476	candida albicans
6143	5476	candida albicans
6144	5476	candida albicans
6145	5476	candida albicans
6146	5476	candida albicans
6148	5476	candida albicans
615	5476	candida albicans
6150	5476	candida albicans
6151	5476	candida albicans
6155	5476	candida albicans
6156	5476	candida albicans
6159	5476	candida albicans
616	5476	candida albicans
6165	5476	candida albicans
6166	5476	candida albicans
617	5476	candida albicans
6178	5476	candida albicans
6179	5476	candida albicans
6181	5476	candida albicans
6182	5476	candida albicans
6183	5476	candida albicans
6189	5476	candida albicans
619	5476	candida albicans
6193	5476	candida albicans
6194	5476	candida albicans
6199	5476	candida albicans
620	5476	candida albicans
6200	5476	candida albicans
6202	5476	candida albicans
6203	5476	candida albicans
6206	5476	candida albicans
6207	5476	candida albicans
621	5476	candida albicans
6215	5476	candida albicans
6223	5476	candida albicans
6224	5476	candida albicans
6231	5476	candida albicans
6233	5476	candida albicans
6234	5476	candida albicans
6236	5476	candida albicans
6238	5476	candida albicans
6241	5476	candida albicans
6242	5476	candida albicans
6245	5476	candida albicans
6247	5476	candida albicans
6248	5476	candida albicans
6253	5476	candida albicans
6254	5476	candida albicans
6255	5476	candida albicans
626	5476	candida albicans
6261	5476	candida albicans
6262	5476	candida albicans
6264	5476	candida albicans
627	5476	candida albicans
6272	5476	candida albicans
6280	5476	candida albicans
6282	5476	candida albicans
6284	5476	candida albicans
6285	5476	candida albicans
6286	5476	candida albicans
6287	5476	candida albicans
6289	5476	candida albicans
629	5476	candida albicans
6293	5476	candida albicans
6295	5476	candida albicans
6297	5476	candida albicans
6298	5476	candida albicans
6299	5476	candida albicans
6301	5476	candida albicans
6302	5476	candida albicans
6304	5476	candida albicans
6308	5476	candida albicans
6309	5476	candida albicans
6310	5476	candida albicans
6312	5476	candida albicans
6314	5476	candida albicans
6316	5476	candida albicans
632	5476	candida albicans
6320	5476	candida albicans
6321	5476	candida albicans
6323	5476	candida albicans
6326	5476	candida albicans
6327	5476	candida albicans
6328	5476	candida albicans
633	5476	candida albicans
6334	5476	candida albicans
6336	5476	candida albicans
6338	5476	candida albicans
634	5476	candida albicans
6340	5476	candida albicans
6344	5476	candida albicans
6345	5476	candida albicans
6346	5476	candida albicans
6348	5476	candida albicans
6350	5476	candida albicans
6351	5476	candida albicans
6353	5476	candida albicans
6355	5476	candida albicans
6357	5476	candida albicans
6358	5476	candida albicans
6360	5476	candida albicans
6362	5476	candida albicans
6363	5476	candida albicans
6365	5476	candida albicans
6368	5476	candida albicans
637	5476	candida albicans
6370	5476	candida albicans
6371	5476	candida albicans
6373	5476	candida albicans
6374	5476	candida albicans
6375	5476	candida albicans
6376	5476	candida albicans
6377	5476	candida albicans
6378	5476	candida albicans
6379	5476	candida albicans
6381	5476	candida albicans
6382	5476	candida albicans
6383	5476	candida albicans
6384	5476	candida albicans
6387	5476	candida albicans
6389	5476	candida albicans
6391	5476	candida albicans
6394	5476	candida albicans
6397	5476	candida albicans
6402	5476	candida albicans
6413	5476	candida albicans
6417	5476	candida albicans
6418	5476	candida albicans
6421	5476	candida albicans
6422	5476	candida albicans
6424	5476	candida albicans
6426	5476	candida albicans
6428	5476	candida albicans
6431	5476	candida albicans
6432	5476	candida albicans
6435	5476	candida albicans
6436	5476	candida albicans
644	5476	candida albicans
6440	5476	candida albicans
6443	5476	candida albicans
6445	5476	candida albicans
6447	5476	candida albicans
6452	5476	candida albicans
6453	5476	candida albicans
6456	5476	candida albicans
6458	5476	candida albicans
6459	5476	candida albicans
6460	5476	candida albicans
6461	5476	candida albicans
6468	5476	candida albicans
6469	5476	candida albicans
647	5476	candida albicans
6470	5476	candida albicans
6471	5476	candida albicans
6481	5476	candida albicans
6484	5476	candida albicans
6486	5476	candida albicans
6490	5476	candida albicans
6493	5476	candida albicans
6496	5476	candida albicans
6497	5476	candida albicans
6499	5476	candida albicans
6500	5476	candida albicans
6503	5476	candida albicans
6508	5476	candida albicans
6509	5476	candida albicans
651	5476	candida albicans
6510	5476	candida albicans
6512	5476	candida albicans
6513	5476	candida albicans
6514	5476	candida albicans
6521	5476	candida albicans
6522	5476	candida albicans
6523	5476	candida albicans
6524	5476	candida albicans
6526	5476	candida albicans
6527	5476	candida albicans
6528	5476	candida albicans
6531	5476	candida albicans
6533	5476	candida albicans
6537	5476	candida albicans
6539	5476	candida albicans
6542	5476	candida albicans
6546	5476	candida albicans
6549	5476	candida albicans
6550	5476	candida albicans
6551	5476	candida albicans
6561	5476	candida albicans
6565	5476	candida albicans
6566	5476	candida albicans
6569	5476	candida albicans
657	5476	candida albicans
6575	5476	candida albicans
6576	5476	candida albicans
6581	5476	candida albicans
6582	5476	candida albicans
6585	5476	candida albicans
6586	5476	candida albicans
6587	5476	candida albicans
6588	5476	candida albicans
659	5476	candida albicans
6590	5476	candida albicans
6593	5476	candida albicans
6594	5476	candida albicans
6595	5476	candida albicans
6597	5476	candida albicans
6598	5476	candida albicans
6599	5476	candida albicans
66	5476	candida albicans
660	5476	candida albicans
6600	5476	candida albicans
6601	5476	candida albicans
6606	5476	candida albicans
6610	5476	candida albicans
6613	5476	candida albicans
6621	5476	candida albicans
6624	5476	candida albicans
6625	5476	candida albicans
6626	5476	candida albicans
6629	5476	candida albicans
6631	5476	candida albicans
6632	5476	candida albicans
6636	5476	candida albicans
6637	5476	candida albicans
6638	5476	candida albicans
664	5476	candida albicans
6640	5476	candida albicans
6641	5476	candida albicans
6643	5476	candida albicans
6647	5476	candida albicans
6648	5476	candida albicans
6653	5476	candida albicans
6655	5476	candida albicans
6656	5476	candida albicans
6658	5476	candida albicans
6660	5476	candida albicans
6661	5476	candida albicans
6663	5476	candida albicans
6664	5476	candida albicans
6665	5476	candida albicans
6671	5476	candida albicans
6672	5476	candida albicans
6673	5476	candida albicans
6674	5476	candida albicans
6675	5476	candida albicans
6677	5476	candida albicans
6678	5476	candida albicans
6679	5476	candida albicans
668	5476	candida albicans
6682	5476	candida albicans
6688	5476	candida albicans
6689	5476	candida albicans
6690	5476	candida albicans
6692	5476	candida albicans
6693	5476	candida albicans
6694	5476	candida albicans
6698	5476	candida albicans
6699	5476	candida albicans
6700	5476	candida albicans
6701	5476	candida albicans
6707	5476	candida albicans
6709	5476	candida albicans
6710	5476	candida albicans
6712	5476	candida albicans
6713	5476	candida albicans
6714	5476	candida albicans
6722	5476	candida albicans
6725	5476	candida albicans
6728	5476	candida albicans
673	5476	candida albicans
6731	5476	candida albicans
6732	5476	candida albicans
6733	5476	candida albicans
6735	5476	candida albicans
6738	5476	candida albicans
674	5476	candida albicans
6741	5476	candida albicans
6749	5476	candida albicans
675	5476	candida albicans
6750	5476	candida albicans
6751	5476	candida albicans
6752	5476	candida albicans
6753	5476	candida albicans
6755	5476	candida albicans
6756	5476	candida albicans
6757	5476	candida albicans
6759	5476	candida albicans
676	5476	candida albicans
6761	5476	candida albicans
6765	5476	candida albicans
6766	5476	candida albicans
6768	5476	candida albicans
6769	5476	candida albicans
6771	5476	candida albicans
6772	5476	candida albicans
6774	5476	candida albicans
678	5476	candida albicans
6782	5476	candida albicans
6784	5476	candida albicans
6785	5476	candida albicans
6786	5476	candida albicans
6788	5476	candida albicans
6791	5476	candida albicans
6796	5476	candida albicans
6797	5476	candida albicans
6798	5476	candida albicans
6799	5476	candida albicans
680	5476	candida albicans
6800	5476	candida albicans
6802	5476	candida albicans
681	5476	candida albicans
6811	5476	candida albicans
6813	5476	candida albicans
6815	5476	candida albicans
6816	5476	candida albicans
6818	5476	candida albicans
6820	5476	candida albicans
6821	5476	candida albicans
6822	5476	candida albicans
6824	5476	candida albicans
6826	5476	candida albicans
6829	5476	candida albicans
683	5476	candida albicans
6831	5476	candida albicans
6832	5476	candida albicans
6833	5476	candida albicans
6834	5476	candida albicans
6836	5476	candida albicans
6838	5476	candida albicans
6839	5476	candida albicans
684	5476	candida albicans
6840	5476	candida albicans
6841	5476	candida albicans
6845	5476	candida albicans
6847	5476	candida albicans
6849	5476	candida albicans
6853	5476	candida albicans
6855	5476	candida albicans
6858	5476	candida albicans
686	5476	candida albicans
6861	5476	candida albicans
6862	5476	candida albicans
6865	5476	candida albicans
6869	5476	candida albicans
6870	5476	candida albicans
6871	5476	candida albicans
6872	5476	candida albicans
6874	5476	candida albicans
6877	5476	candida albicans
6878	5476	candida albicans
6879	5476	candida albicans
6880	5476	candida albicans
6881	5476	candida albicans
6882	5476	candida albicans
6885	5476	candida albicans
6892	5476	candida albicans
6893	5476	candida albicans
6895	5476	candida albicans
6896	5476	candida albicans
6898	5476	candida albicans
6899	5476	candida albicans
69	5476	candida albicans
690	5476	candida albicans
6900	5476	candida albicans
6902	5476	candida albicans
6904	5476	candida albicans
6906	5476	candida albicans
